,0
b1c2dd46b21ff8987110981ebb6d0bea,36.0
2ecff204a9b603002ee02b714fd800e9,36.0
e6c95ef6f1c81faa9188f0a9cf241e44,36.0
fdeb4a4df6cc8a309e90e3a2baafe89f,36.0
27e18766fa9ba219f8e44fac6cafc86f,35.0
201d0c0c351bf190f79de92815a34ddd,35.0
07b0f5b53b73f898244e206d8173f9c7,35.0
e9713e94671b7ac5c0ecb7a40dc18a7c,35.0
8b70333b30bc8cf7ccab6b33d64ae393,35.0
9670f992fe1eaceb8a1af40b9002f64d,35.0
f111bd5ecb45b8c0b8e97547c3d17800,35.0
1b057b5f1c048af522447b5cda8c6be9,35.0
cd1137e6581aeb9e8a660796814a9983,35.0
bb32734e8eb40a9e5b63458f1bfe2927,35.0
3d431f288063022d77acb49a2a3ca2f9,35.0
050f30b753e37162b6d790e8ba50681c,35.0
21a2c13f9837fad2bc150709c7b31072,35.0
90838e630e353348db2d00ee1d740aa5,35.0
a7d6a7788c4acf8c5bdd753eeee89c77,35.0
6007dccde2cc8c4d8e63b11d9e6ccec9,35.0
46863c2bacecfcade90a00d560e4370e,35.0
d77e2415e92d3bd4db909b68e52ca3ed,35.0
2b0f80fef3d149cfd962a6e7ac9b153e,35.0
fbe3b4350a10e718c0ff6ba725ac4916,35.0
f07ea0e9f00566e61620aa30ddda094d,35.0
22b70d946dfcdb905e5b6f365ee47869,35.0
69cfda721d49d9121518c54eb8b5b5fd,35.0
18b9e0fb2addc783e78b14094965646b,35.0
1d95bd88d296cced75a7c47c47368097,35.0
4c838ea42bcba20b1e8202647c063659,35.0
02b3311f58ffe675236167362955b85c,35.0
aea1dcc75e16d2182c51c5627c23d5eb,35.0
c6aa194755146b763adee46173441ead,35.0
dde50aeacde3410a56dcf526558b9ac5,35.0
9af912db7b7025ea42fe2d986585f621,35.0
1cb0f8851f4ffccfd0f4c9542a7e3627,34.0
7c99ed625306323b51a862cb54272823,34.0
91cb13aeaf3b85326e18951167a22bf4,34.0
a933350b4628d1899d309cf800f69bac,34.0
47d7c0b92056497de87a9c340a41550e,34.0
13801e7bc71636162780bd7b6d06bf65,34.0
ad9df03bd9be538e420d1015d6347b94,34.0
02d25e16d999cce814f06f42b44432e6,34.0
b0e6d3e8ac38cb62127babbabe90d508,34.0
d4d3f112bacb89ff7c6ade87c527fb25,34.0
f7ca7fb2403cbe419b1952c4fa3b4061,34.0
56161824cb52d5ff6724c4c8d8a576e4,34.0
26294d986379e351041b4c8dc8efbbc6,34.0
0cdfe132245064f13d5e46da8044de10,34.0
71603bc69b59fa5afa6f6a254ba3423e,34.0
ec44cf2ec2c16e741b21249044814709,34.0
97996a8008cbcf7628ea8f8b1d96e954,34.0
a2adef1a240d11fb234c1d6dcc0dd9aa,34.0
cc8e684638e8e7fe2df3873e1edd9901,34.0
1624a635251776c20eee2879f4671e6e,34.0
d6a08bfbdec652ef0f189d3e9dad9008,34.0
cdb85c92f817b1495582992c2799ddc9,34.0
c142b123677d65922cd15c559a5a3cb1,34.0
604636abb30a5675c8c38a5f2e2e418b,33.0
d1a42caffeab0edc22b82b9b2f4e6471,33.0
e294a162ada64ab680ba9fbc93637e07,33.0
1fb6ab5be1d427ef2ed5faeaacd60eca,33.0
ceb109121eb903a66245234e99828304,33.0
55d505b637bb010fa766353340d66f4f,33.0
aad4ab54db26a9ea7366998b5360b314,33.0
c9eee9f403640d0c3fae068ccd63b250,33.0
f3ddfb890fa768672a7e191832ad3f4b,33.0
c56bf5152975952b6a10fb0730f6a019,33.0
b1639b1d93b2f7f144a7dbb311cf362e,33.0
76f9a6e3bb711cdd37f9051a666e3d31,33.0
b287cffcd59637d392959ac50984edd9,33.0
80a50ad89759bf8ac20ed5851f6eb198,33.0
c7e1742cfdab9d5b48944093dba18648,33.0
de82f6c9aa0093c5f9f6d48b074714d6,33.0
45cf16a8066646a9dc73ed97fe020e2a,33.0
c472f76effc3a096ce2461062eb5a103,33.0
a28c1141426c78e05cabe9f403950ec0,33.0
cc49ee340f083cb85d773219592633ab,33.0
42c5ceac60bf5b04bd254b6a43844962,33.0
93adf1e27f41c37a8b236feef911703b,32.0
a65da094482782fab95c61eaed79274a,32.0
096cb11cf5544a1fc4f59ae1aecdebc4,32.0
f7d0dd3f689724697ee0bd600dfeeaf3,32.0
7a3c8b79f8d0a00f4ac0284563974bc1,32.0
69ab0a13268347e6a96cf85a415dc5fd,32.0
6dc4aa9b2bd292aa62e6dca216da84ed,32.0
0ca31ce4ac6168050cae7c8a99409c1b,32.0
e347c80fb94280d1575e81d8d14e2349,32.0
d2448824acff686be13186c1e89d958c,32.0
f617498d42efed274cfb9dd2a2d404e5,32.0
f2439b4da5eaa4ee39670eed86ef049d,32.0
c0bed8d87ea9837ca55eb90515920054,32.0
941a877bf725b683d348dea2919bc349,32.0
d88d28469a67c766fb81dd6fb74a495d,32.0
25c9bbb9d32dbc5b97f36594fb9c93de,32.0
1294258ac1494307011703ab9e795ee6,32.0
cc751bc21161046fb058ce601ea95414,32.0
d0651acdf367026f469c0199fa979ca8,32.0
5f8cd9965e77a9c0399972a704a9e06d,32.0
32e8e8bd0346a139c841baf22f1fe2d2,32.0
8260ae6f154f7215f39960da37fbef5e,32.0
edfe2867739d8c1dd9c8b993e54380c3,32.0
a568ca671d7cadba05045d55dfce3614,32.0
cfd7bfd4f6317a09dc5f1a1c636c68e4,32.0
ed4897364210960229ae8b3074c5a6ed,32.0
2d0b4514c06ebd7108a3afb470461975,32.0
285241362b72b8037a194b69cd88f10c,31.0
d1be74aae1e869f8f31eebd5485b789d,31.0
9a9ad91e9107d4705a4da407a5bfcecf,31.0
a85bc7e78c5ff745aec00327a682b97d,31.0
0e313b7e685c2a78826d1b7bd6d985cc,31.0
d7f06fea948e188eea5ef649478bb75e,31.0
1b31e6e681b5bc22e40f2c82cec646a9,31.0
2280bec21575d041cac25581aa5d1f0d,31.0
50022899d828520c30a98edbc822fe4b,31.0
20ee609ffcac3560bc262fdff464b8ca,31.0
89c9cce7f712f6a653865ab3d4e24a54,31.0
0f9c171ce02ad5c1ee6465c6bcada15f,31.0
99c192478efb294c5f8dc66a406f512e,31.0
ebdfad014003d898e4f734db02f2a058,31.0
966b9227d91d8bb6355805a10f3738d0,31.0
2095fc382673055523ba2af1a9443f13,31.0
b62b78d5aae11e4b4d9b00d107f8eca2,31.0
82b14bbc5db9942dfa8adb6ba2711747,31.0
3464f2bda17c0c64cceeec555b9ac5b8,31.0
fe61fa20df228c1a0008308562ba837f,31.0
c92bf56564a4cf2e296620257d78ff45,31.0
cad60aeb8b2cd699999b722b8e4d1efc,31.0
29be7a061454e5e86404311963e08f9d,31.0
e192ef7a1d842342db0f696b7cf2aa9f,31.0
09eafce1d3e41dee25836fa96aa88682,31.0
b36b1ae2161ca5039ec88db9edb3c872,31.0
c98ed40558eaed3f925e99f3cf5298db,31.0
da19bc2229145d7eaa5495583115c24d,30.0
49bf245215fb6461ff3e401c495f6b81,30.0
47f575a7ecf0f26cdd447d1a3a93df8c,30.0
808769f1c8bf563febe6835d5d0b2ad9,30.0
c2fcf84369d7c0b01c1319abca68f357,30.0
94024f02b726ec3732e17a252f6cf7de,30.0
fbd86132517f032f15d216b40d69b6f4,30.0
7ddf3b39c151125fb56d1f4ebd35c537,30.0
9000b831df70e968ba6a6d0ee69d14e7,30.0
a42169662126c6edd2810735cd53528c,30.0
9b1c13dd2afb46e362fbc0ba2ccdcdfe,30.0
fda74e0d13d3d930c3d5769f49a638e3,30.0
296500f27739c6ead38d4de1b09823b4,30.0
23d5399fda21c64ff8c8d9a169cbd2a1,30.0
6eecfd3dc3aed1f7d37a3b3880064926,30.0
3d532f7ed27c8185b51c1168fa1428cf,30.0
04cf870337264e12321faa9109b898c6,30.0
85ac89315cc3f3535cce3b9b726d0ccb,30.0
3475c53f32946b142c46d9726c1678e2,30.0
cf21b72ab0bf330178067a0d138754b1,30.0
04ecfad5772d2e09a84a0f5ef460536c,30.0
585acbab6a2210c0f4feb3a5180a89a3,30.0
7371466d48dabff2910d05969c66c1fc,30.0
802c703cf0e975b4433698655d1b5a1b,30.0
1a1ffaa5b630423a39984f370590b5c9,30.0
901d68e3ff6faae87a5e863bb76b1b79,30.0
d9c76a170f005d742f6ac94e4d0413cc,30.0
6aa8c3772f804fd78ad94be19a04da63,30.0
50496c93288d595adb7f88abd9276145,30.0
0c1761312078100649c5594fcb1bbe6f,30.0
8815bfad6b0e796571d0ea1bf98beb66,30.0
aebf75b3aa15e94465c332054052e171,29.0
e4787d00875cc1612e146ba4da492fb3,29.0
7a100108eb7450ce146319d0cc69f349,29.0
f3e8540fdec19474a47217618072513c,29.0
ee0462ec2fbcc1b9c2835606ee917e1a,29.0
9aa3009f94e59ba4a35bbc0444bf37b0,29.0
b97dd5e95368df20ac4c9665c5f89017,29.0
db400e6a8a6e673b3ce0ca3846f01854,29.0
21b551b6b068b8f376f78cd3df20e20c,29.0
d00af36ebdddb114f3a09027ca0be4c3,29.0
0838ad732315b93a12f4d739f804353f,29.0
34b63aa27d9af8fab91daec472fc9dca,29.0
68d5901376043b0cf4f847284b53b740,29.0
09f54c50fc05e10a8720e9fbb0482ef7,29.0
db4d22a052435be4e9cc4b7f1415616f,29.0
4c62d0e7deabdb8e95fee843a17e6d75,29.0
baf54b701447a79f30a0a940bec41721,29.0
716b1a4689f807e7e44193630267b3d2,29.0
a878e3b9275458b2cf338e58633347c9,29.0
fb19d226998bdb3cc7a9a707df406ec6,29.0
57424e4ba0b3ff4a9e7b7e585fa01546,29.0
0d5fc9a61633b2720502d5c3e826919f,29.0
bb8513c3c3534d78f899fc08e62a3d1b,29.0
63b38b95eda1c1dafbcb44e7cb13a0a7,29.0
dc4a7fab972ac91dd37631d279420a08,29.0
3ba7036eaf52dfa4452711f060f1da7e,29.0
7320719314898195a431dd16dea7eb04,29.0
701323379626b2d9c75d4660e7823ed7,29.0
bb392d05819867db12c7aed1ff642b2d,29.0
3e94fa2d19c679fe62d74a311e77340b,29.0
a33a77ee20e60cd6ae015ef4533aa7ab,29.0
ae765c2fde649b1cb8c427fd60048670,29.0
8eb13cff9b815ce89036b4207afb62bc,29.0
6f44b8b8ba96f6db3dadbb0171734f5e,28.0
e46a4e2f0f6ac143579b85cb7076524c,28.0
e1a2fcfcee6e4409f1ae34f378823422,28.0
5366d9e8ba3cf3ddc31f3b858bcb09ce,28.0
ed46fff3195ae23717b1a56b460e5ab8,28.0
014e2368ba1a1a34bf8d5100d224d528,28.0
d86943ed11dfe76e319dfab15ebe7dd5,28.0
d6efd2da2728fd74ded268122ee05036,28.0
2b57e178fd0e26f0b946c1bb163bb0b4,28.0
4bc3f4c37fd63efddbdcd7aad44e897b,28.0
32a3b9289eb093ee2a4463e3fa24e991,28.0
6f8d677ff5906b103cf327e3ebf770d4,28.0
20405b640e41ecb1f78d5a46d4dbf016,28.0
e6ae687fa14ab2cd9955578eb02bdcab,28.0
75ae1d14ddeed483f0a93123b14e3b05,28.0
312a9e0f72e85fb5abbac983cbcca4cb,28.0
da4ffaca46b27540dc7bd1aa27de524f,28.0
5917340928609679cd78b3e6910f82ec,28.0
662a3c52e29a6619c7d11383e6795526,28.0
24fcd51e0f36a74c5bf2eeadf0fbc72b,28.0
e497f1d495c5660d697212500ce5d0d7,28.0
22bc8ee06ca18b27e6dcec819f7b90fd,28.0
df8ccc83457fa7a13d3aa89a402b6c29,28.0
5a02beeafde228003c82a7d3b73f2c23,28.0
99fefd4a186a6551ed6863130046e682,28.0
a49f96fc5533b4f6050b9457c2ba00b2,28.0
32cdcab187dc17f855f8f49aaaee9c7f,28.0
ba6cc6629fba2bffa47d3b5a8114762a,28.0
51290c437da51de1adb997e4771d2bdb,28.0
8da30b0043fdc12c5482af238e49e64f,28.0
3ba46e08dbf3abdb3124a3c32ec0e318,28.0
af84cd11b85d2a55c575119e2edcd475,28.0
99756b4d18a5c3abe9c2c15525c2242d,28.0
2743823e7602e70cfa467627e69d2774,28.0
04933fb03edbcd2e5bf858d094b642e8,28.0
fbd51a2cbdd9e846334e8ee93c8e28fd,28.0
d4df75c26aff47e36299f109fc336124,28.0
0894e8b1a24a68375c67568ab5578ac5,28.0
57806064e7b57eed3984469dc58f6140,28.0
12a1ec5c356b011b9f4a2b38c5c2e97a,28.0
e0ee73d5fd6a6c7527c4ff0276c338f6,28.0
c6d8ae9ea11fd510b2cded49d03d3416,28.0
494a9886c15f65b6d05f0bd72263cce5,28.0
fb4a3ffa92f23cc6f41f2570d00c20e5,27.0
46ddba17f1b8b799c3c0b8162bb5b7d3,27.0
12022200809dc56e39cf92dc667ccb5d,27.0
d37ad69064ea4948e6a849fa4f71bd18,27.0
2eb2609fba53c43f967c069ddcb628af,27.0
723b8914bd6a4eb44a47f5efba6aa04a,27.0
ef3f371248a7e2e38729cee09fb53419,27.0
c0065a360430e91ac6c123e7321778c0,27.0
99d6fe5a262c8b620f6573e05dd53dea,27.0
40fa96a2f7fc7b939f5eb0d52d7e5b3c,27.0
635fc2eb0dc29dda8e84be73d505d58e,27.0
8d68c9de2ae98363952cba62d0b71e72,27.0
bbe58688c7652982e6f9e659dcdc6f42,27.0
eeaa37807c2ecde843731ca84f9903ed,27.0
f14cb8a6767923327119c3476943ddd7,27.0
8a51cac69d82c49654415c50b3e326d8,27.0
f3106caf928c340f7000090ee6fd1e15,27.0
b3d99500a196f8deeff625c44f1fe837,27.0
330048d3271d78f29ea30343b42e71ba,27.0
4e8ef3a7941564a11cc2c902e4cc980e,27.0
a0b84d1e743c5c63fa472ebb0e5f920e,27.0
23af341cf4412e0f36cd5c87de1cdaa8,27.0
07155d961aea72ab502375b13ea42c76,27.0
72e5d5a005efd2af132e57ce343736bf,27.0
1d30f8d774f97d10fcefb07c92452d82,27.0
d2f27418d1096bd04b9a3ca437608694,27.0
210df99c3dcaa6b4b1755ca980728c08,27.0
a30247eb8c1af2848841dc348179fd29,27.0
9e5c4b7ecf8169183102a368f003c9bd,27.0
5cf51f48b52a7a0c42f823d4979df9c1,27.0
6f84e545a1981f01ad9a3245c8fda13b,27.0
fd093e8a4e1121b6cf32257ada9949df,27.0
3df4534cc366825dd3b1ff10bc7fc827,27.0
e81b6759026f808d4dcbdf3041903028,27.0
399347fdf32aef17e826a471d1009aca,27.0
d6fa36c37d265c4fe8ee6e19ad994522,27.0
805842c56a5d96c8576fc44d39ffc47c,27.0
829cf714d0725ea0b399abfd30672196,27.0
7cb78ab7034488dca5035b5a10dd7d60,27.0
787c7e53503496792dbcfa585c388b9b,27.0
c73617ca9e0fd4a5332d7a3671085b3c,27.0
282fb03725be58e8b2cf61782967896e,26.0
7431a4faa55fd8162a86f6137b18fc91,26.0
931f5915b4dfc3f4367b463caa73ff26,26.0
a709255bb4f5c022e7297af69675ad0a,26.0
95e7e390c3cdb823bd6aef8cae5786d1,26.0
50dcb728c67166ba82dcfc503a9eae8a,26.0
de4d8eaafef3270f401bb9582149ebc6,26.0
992978c5059b98ba456ebf04c1c533db,26.0
2b93e78882c3301dc860bd7309073e14,26.0
e760bea78a6f6bdb212a376c4a6f0b3a,26.0
0571735bcec16d192a4fccde9baab113,26.0
0de60c189f072156dffa398f4acaed0f,26.0
03c7c3739ca6c986ee80d5127ca85d3c,26.0
429ca68492b76556f3ed584bfb94a0be,26.0
b8a94f01d00ac96a34b7ba4bcfbf4c46,26.0
d5403899b2c31184c0f91a95ec198a24,26.0
6527bb2b77ad7f0e25f17c7e01b28307,26.0
3a06036681fca2d297681aece4048dc4,26.0
bb740c10ad31d5779e628bccffdb5015,26.0
3d18d0a3d936a04c0b37c693f09a2eb8,26.0
0132713b12c49c3e8c08f1fe7581cd5e,26.0
fd2b636f6f33a1ac906dafb9e22d362c,26.0
3d7f7acbab162f1c503b37e8d86d38c5,26.0
574e3cac6e5b978870987a3474d122cc,26.0
31d2ed7c60bf3da886096fa7984bc69d,26.0
835f6901b999d8022275b792086304c2,26.0
d5f6c024ce863273a79f2c1e9e239dea,26.0
68bf9903b9ab21821043364f300588fb,26.0
ed2cf732efb60b794b78e6240816d865,26.0
d7ffcdb2d7baf89ff816f8304bf3c83b,26.0
b25a9dd7ab0e23a4a59f9cbfe938ac0a,26.0
337d529b77e86664f65522275031dc40,26.0
7b73cf2af6a7b3fc3d15b4e6b6a51c9f,26.0
8d63a252be63a38d20591d5497c5fc8e,26.0
a2d9a5380a4731be22301c1f0fa9d1e1,26.0
fc6f60704a2c76683fd58934afff23bb,26.0
60061eecfd6802f4c15957a691b2bf6d,26.0
5a179d19688ddc886ea0e6ccbdb81bbc,26.0
390d0604e9b5d09a010de69d1b2cf5a8,26.0
5d2370e8ef2ef5b7629e3a8cb418e7e7,26.0
2bf64f4c1efb89b4f4361ee3f6f0b909,26.0
63bd25ae0ce65d365040328a48c8e565,26.0
3620b3d40699843e767d91f56288375a,26.0
1bb3954d26c398a0bcf045b13a3b5b16,26.0
ce820c5f911e79df24f057ff600888ee,26.0
a12a014966b75ad3ecbe6967b292e4bf,26.0
1a24f1998611ab5da1fb021ed1fdb304,26.0
055315ffaed2c72eadbc22ccd9e9626b,26.0
e1824596a0201244410e77af2e9cb77a,26.0
40771bfa51edd16a2478846c66b0ed1b,26.0
f6cfd889eefd7b7539a85ffd9542509f,26.0
2b10cf44c3d8c4e0793609142892d196,26.0
de1ef0a5a18ff403fd1fa8be3743c8a7,26.0
2a9594ef50f05ab2112c78b70acb20bd,25.0
624acf95290a3da42605ba86ccc9e164,25.0
ab83f39d249e07a8dd0924b08781a29f,25.0
c5d80dcd3c35957c58859011b091bb23,25.0
a9639cdc221e10525150899faf1a89d4,25.0
477d763e683f6ba688418d96b300a05c,25.0
60d1312095c19fdd7b7b0b51d8712585,25.0
66f14e54a4335c966b2a6884d60d8bbe,25.0
8fa26a9244f74e7c71570443574352dd,25.0
05efa4ffdb5400f5145007d74ac3624f,25.0
95cd6953b672f1fae4adf683260424d2,25.0
5cdb90cf64795346bb7fae2796bbb39d,25.0
38d4012671d929363095272b4d22d101,25.0
a285136eb52ed887013aaa7917ce5051,25.0
4ceef6ca11039c77b987cd6453b83576,25.0
b9517c9ab1bc638caf0de9f31bde5c36,25.0
a2e61d1f727bc90dcca6ec1abaecb7ac,25.0
681690dd1ab66936df958f702dfb3e16,25.0
6a62f006dc4b551fedcab68604754460,25.0
07f6a5731e8439bfafab9ac882866345,25.0
91072e9a33e9f435b48a22b01335d17a,25.0
f4c57297ecefe75f7cae850c489ca750,25.0
ca555ba2e6e2df39833216ef98c0d635,25.0
cc3cdd2ff9769ffe23e1c9cb097e0af8,25.0
cc466119171a8e33a343716ecd80bd94,25.0
4ade5ebe7e40b183dbaf9da12c3ae135,25.0
c62ad7b1a15b78a62da703a49c8361a5,25.0
56eaa11660f6c29b70d26e8f3909991d,25.0
0d464009e318247ac6941fb30807d370,25.0
8cff2fc556b624f045b458948d236a7e,25.0
fcd5e9883d687addc9384b071e8b5da1,25.0
19bc16b8f17885788afc9129fd90441f,25.0
0649da7b67156aed2b87a455e44c6a3c,25.0
77191f2d883a2c12104e0cf2f9dc4a96,25.0
cd9c11ea384c03ebdd6c05f6f684fd9b,25.0
fdc27feccdf3bc17990ca49cff4b23fa,25.0
482bcb4f1e01645a94614ce0099c5258,25.0
ad2f37201357093117345513a80158f3,25.0
9df703a796997cb015fbfecaed8f2dc2,25.0
63911284420a0cabf80502c335409b15,25.0
77a6172cc76d8c6b76589388c5effa52,25.0
8d6d8904586fe349b86c32ca0a4eb2f7,25.0
88bcffe921c82f413af13ba630301a4c,25.0
8d1b5098c19d452a16d54c3481b04b9b,25.0
6c099f20be4405fe65894ac7f93c1ad3,25.0
0b5f4db6865bfd963ea43c63dead65e1,25.0
c79cd5e3de85aa5c5ef176c10ff45396,25.0
db9df5f2786160eeafacb999a3ff87a3,25.0
d0791167613a2f9b7b36b8cc7302d691,25.0
a73ef6c86f37b7a2f6cc9b7e9e09b0bd,25.0
c0a41f78280a97fac831a9dd212699ad,25.0
4db38601b6fd8f00bcb6afd0ef7a3d4e,25.0
3c7f61d5d23c92cba16fa25aa8e9081f,25.0
6d0c9449aad50977127c93f9d7622c47,25.0
72d4b18732d14b14cbf8d4d4eac0181b,25.0
50b1bcceb4d115e1da204474c5c253aa,25.0
34249181e56eedaa3fff26798c4d1307,25.0
9185705d573019c64534a1c0bb15c800,25.0
37799e84ba003a1af05d486c12aaf911,25.0
b56f6ece6d66822530054719031697fb,24.0
23cc0fc6911f450b3e3d5afb145ec8eb,24.0
069970a3b634424056cf568143baec57,24.0
335bc66396eabcf170e212d4601e2afb,24.0
f223d2bffb27bf12183c243718a1d9e7,24.0
d44faa38f1090d4e62e71d72c1795e9a,24.0
534d3778fae17705b3bb1f5ffbae7633,24.0
7f329fd6b3427a395695180f32cf0390,24.0
299ddf0bd768c30027ec0bdb2b69354b,24.0
5cf2910825b530379773a5f8bad020e5,24.0
b00a1a53581529c48c4cb25cd0861ab2,24.0
86b27a682808b6a4994cef0a0c87316e,24.0
26ebce862c6b206e9888751226603b20,24.0
f1cae064bf46a76bd038d688c1d735b2,24.0
676a658465898c0c7c50615accb062c1,24.0
363053a9692eb710163f68e26d21151e,24.0
1b1afd9e6e4434271c5c0ffc91af8f6f,24.0
b0ff9c8a090e42c0295cb0948038a771,24.0
141be9771365d4012c13746440d61c1e,24.0
187ff5e1b38f4e2671bda06d0aa1ac33,24.0
381f45ea1a9744d3d325e10add281297,24.0
18de019c5f3cb89affee0b48bb97d59c,24.0
6d2be7b30897a3e2165a41f6139dc6e0,24.0
c4c3a631f1bc72623d53da2b8718885a,24.0
41db630bf2f9cfca78a0c7f62d471f56,24.0
9a56d338601eed478baefaf441a46811,24.0
a9eeccb32e3e8ca2b1df147af6beda55,24.0
46de12e587c75ef97c2b3b6c742e0175,24.0
29a3c4d8a1e8cd0790109f5dde0837f9,24.0
379cf90be2267e66454a1d773f88487c,24.0
9d3e480e27ee645eebb7ad9b5e28d6bc,24.0
e84e7d3e217b21461c9a6d8c7339eea8,24.0
20d6b1f47171dff7a6ec4f57c20173ff,24.0
85daf9410504370d60139b894d4c4718,24.0
574a6d8a4a9e23f799340bb050914c84,24.0
8635431bc1d4ed6247c3dc9fed7f6950,24.0
3a62c5c4761b66d49809f778510b3352,24.0
7445a979fe605dd3e4142c549b7f1716,24.0
e7c5d65b6d09099c7bfad48a399e70b6,24.0
300f9da73f5a8c9f7896d41faf76e40f,24.0
65bd2033077b4c369ee7925bdc19d042,24.0
145dc6c11fc1fdd2fcc7f7faf752c071,24.0
ca70bd6a590ce2d1669573dfa3ff94fa,24.0
dda58f31519959a349a85b8c93f515f3,24.0
fc53f2b87db713dc242bd5c82b7ec0db,24.0
9d46f553ddf84f1ba3f3d027ea607fb3,24.0
296feaaf459aeacbc5867cb046339b0e,24.0
2d76b062bc009edf5dc4c67e2b8432ec,23.0
8c495e6e23650e6ffbb662fd8ef273a0,23.0
2a243e47b0879623f1aea279d8a657e6,23.0
1dd13f5cb0808115cb2902d683bce738,23.0
525487164edbba8d983e6786f9f02d35,23.0
46cbde28486109d0675d14a8188b1c64,23.0
f8dd4b77d995f9f8fc175b58b086cb09,23.0
301f6d3e1ee512544bb4b576a66835f3,23.0
f0ea41fe1eae4a7925748598ce8b5479,23.0
c32b52df9d8ecd779148658674453e66,23.0
f4b8a7984283a65fba4fadd85a655484,23.0
b10527415a30b9fa8ee3f4d2be7e5ab9,23.0
b9ac3b0bde9c7072822fc239546d963f,23.0
31cb33665860f0dbd5d8c0352f8d21db,23.0
a1906ff3a9acd51a64549ee8d8a0e032,23.0
bbc4c219ebb556bcfe19359216dc2c8b,23.0
f6830f12a69cc0bfc1313b4ec847935f,23.0
b91ee1fdf1f2eb113c4341c6049f2a71,23.0
8ff69dafc6ae1a0f5f07c7c3cdc27f72,23.0
2858d39b0e53c58d2882567fbb55242b,23.0
3313dce3add3569cc7dee9e9f1413165,23.0
68892499f7824b048ced2adf9a76ccd6,23.0
e457005879b8ace9def04c18a2ac43c6,23.0
566ad7c884de5729de18e9f218d88592,23.0
f4cc74482db26ac017f4a91a8ec167a0,23.0
6059ffed70a425cf5c9e588d0b7684a2,23.0
4f35ed10e2ad9323c7f086c81e5746b6,23.0
3b4c115de50d380568deaf751ce0422d,23.0
2e353f862170e1686c8f1a4e6262e4eb,23.0
d5dcccc3c8f1944bc3a94651991c8e06,23.0
338d3d1230c6f0d126c320f7d89efcf1,23.0
123efa166e3bc506cb32aad4d36c85f5,23.0
3e6e8aea000657415d5ec50f115b90a9,23.0
c7a766d06d80ef6e2ad150327a7cd0e9,23.0
f5412677376a42001307fd4a713a3609,23.0
46a4be405dc1eab3d02b4518dd086527,23.0
e07cab74ad970188b1f14b26c919d64c,23.0
21b58753c379194f49caa593508f18d3,23.0
e8a9764a02ea321c1b5ec39620daa73a,23.0
0a508ef4a54c2ca42bddb4eee6bfa328,23.0
f2124b4ad9485d900a1eee17ffc75774,23.0
5c6d027e67b83f48cb4e0c7fb0f9ccd6,23.0
1dad2fefcd993906d0622b3399f29d07,23.0
451e51ce16c40f9746f26f22b002b32b,22.0
688bf57c73300a719e18f7156752c2ba,22.0
5c6a9e78d6c0cddb7bcc40b510d9e383,22.0
78502e1295762aa0705ec283b743d77c,22.0
ebd143275f1e9f39c3902d9fef3ad887,22.0
352440eac11089b6ae1b66b55304253f,22.0
58b223a41d696fd09466c8b8a27179d5,22.0
95eaa2a4da77284b374bcf0fad06aeb6,22.0
9491c8a35b00c92346f5e4e2c7fc2e4e,22.0
c595c989c35b9e8f9d9b0280534f2adf,22.0
52fd9310b573e5c801e1bd3c74b9d6d5,22.0
7fd173abd88de7eac63f0022d4d86db8,22.0
420f6888c4cf2ebbd6a3e351a2c41505,22.0
ba6bafa175f497848882af701a35c65b,22.0
007ac4c359ccaad6904dfb01f1cbcf3f,22.0
5c1583a14f59ebc02e8078c80fb75986,22.0
833cabce61eeff047fedae6a1e9502ee,22.0
15219e540112dbf57baa0b5a7a68d6ef,22.0
bf9695499d29ca01ba2cd1f97fe3d147,22.0
b64f6edf6740d8c7f0cc10244ca68b00,22.0
7d2fbd28dbf178a34cea1f3c829f0305,22.0
4bc8008ec25dc02d9409232a63026a1d,22.0
f514030794446dd0640f9053e10a5214,22.0
dee007bca81be910302b619888ddaeb4,22.0
c5223115d8874263dfe4c2ce1ec6bb09,22.0
88710ff5e038d5fd8e2d1e4a336aa686,22.0
3b5016ea4eb049a1fbf11cd436686b1b,22.0
66d2b628187f8fa3b00f5c3628cc161d,22.0
4de483ae7037cc61571505259a9bd3f7,22.0
d467641108f40e18fc8aa96e57137a6b,22.0
b83ffbd2f2b6d36c8d1481a14cfb8690,22.0
df57593336c973e953a2c53750c936f3,22.0
90a1120258cd5356b5e778603a41759c,22.0
16ec2c1ed38fc9993e3d23e69b79d94e,22.0
3d76e6900f7026dd37efd85e68cb9e7c,22.0
4e792e81a147f847e741a649bc14fa8b,22.0
8a398b45ae1653e48e37b2e83d7115de,22.0
880ec815ea94665a19a939891ef12bab,22.0
c6fc100b2ce43380a221d32419cf2bf6,22.0
9b13606b4a50ab59c0d62627ac045d7c,22.0
64b41b73ccf6f4d8f53505c9dae3887a,22.0
aa01c63c046ce62ed1e6498b9d6333bc,22.0
ca6839ff817485ea72d123b9767b79d4,22.0
960177249282d898dbd0fade1e4c1452,22.0
c8ceb1545da3cdb631c6b22da67d8a14,21.0
56b2b843c1a100b17c4289794b57f822,21.0
e770713dc388564887b4f083786cddf0,21.0
d1aed1b95b12eac60a36d655ac239f1b,21.0
74ac5fc283afa75b71038c3cf0724b15,21.0
2e4a2e5ad75f2d321aadefddacb2fca7,21.0
bbedf87703e87e89d177b821c0f8ea34,21.0
7ddcaaee4ae67d9b54d8002594063e8a,21.0
